date,raanking,title,writer,press,kategorie
202306,117,난세일기 亂世日記,도올 김용옥 저,통나무,인문
202307,117,칩 워,크리스 밀러 저/노정태 역,부키,경제 경영
202308,117,당신도 느리게 나이 들 수 있습니다,정희원 저,더퀘스트,인문
202309,117,화산귀환 4,STUDIO LICO 글그림/비가 원저,에이템포미디어,만화/라이트노벨
202310,117,세상의 마지막 기차역,무라세 다케시 저/김지연 역,모모,소설/시/희곡
202311,117,인생은 순간이다,김성근 저,다산북스,에서이
202312,117,블루 아카이브 흥신소 68 업무일지 1,블루 아카이브 원저/NOGIWA KAEDE 글그림/심이슬 역,서울미디어코믹스(서울문화사),만화/라이트노벨
202201,117,해커스 토익 RC Reading (리딩),David Cho 저,해커스어학연구소,국어 외국어 사전
202202,117,문학을 열다 세트,김유정 등저/에토프 그림,스푼북,청소년
202203,117,2022 최신판 에듀윌 코레일 한국철도공사 NCS+전공 봉투모의고사 6+2회,에듀윌 취업연구소 저,에듀윌,수험서 자격증
202402,118,보편의 단어,이기주 저,말글터,에서이
202401,118,바다가 들리는 편의점 합본 (겨울 한정판 에디션),마치다 소노코 저/황국영 역,모모,소설/시/희곡
202301,118,스틱!,"칩 히스,댄 히스 공저/안진환,박슬라 공역",웅진지식하우스,경제 경영
202302,118,파친코 1,이민진 저/신승미 역,인플루엔셜,소설/시/희곡
202303,118,참을 수 없는 존재의 가벼움,밀란 쿤데라 저/이재룡 역,민음사,소설/시/희곡
202304,118,그릿 (50만 부 판매 기념 리커버 골드에디션),앤절라 더크워스 저/김미정 역,비즈니스북스,자기계발
202305,118,풍수전쟁,김진명 저,이타북스,소설/시/희곡
202306,118,집에서 운영하는 작은 빵집 SOFT BREAD,김진호 저,더테이블,가정 살림
202307,118,키위엔 영어회화 하루 5분의 기적,박강준 저,키위엔,국어 외국어 사전
202308,118,발명코믹북 무한의 계단 1,임우영 글/양선모 그림,서울문화사,어린이
202309,118,여름을 한 입 베어 물었더니,이꽃님 저,문학동네,청소년
202310,118,해님 달님 떡집,김리리 글/김이랑 그림,비룡소,어린이
202311,118,메리골드 마음 세탁소,윤정은 저,북로망스,소설/시/희곡
202312,118,2024 결국은 부동산,올라잇 칼럼니스트 23인 저,원앤원북스,경제 경영
202201,118,체인소 맨 10,"후지모토 타츠키 글,그림",학산문화사,만화/라이트노벨
202202,118,성장주에 투자하라,이정윤 저,베가북스,경제 경영
202203,118,2022 써니 행정법총론 실전동형 모의고사,박준철 편저,지금(도서출판),수험서 자격증
202402,119,지적 대화를 위한 넓고 얕은 지식 1,채사장 저,웨일북,인문
202401,119,사장학개론,김승호 저,스노우폭스북스,경제 경영
202301,119,천 원을 경영하라,박정부 저,쌤앤파커스,경제 경영
202302,119,해커스 토익 LC 리스닝(Listening),David Cho 저,해커스어학연구소,국어 외국어 사전
202303,119,키위엔 영어회화 하루 5분의 기적,박강준 저,키위엔,국어 외국어 사전
202304,119,오십이 앞으로 어떻게 살 거냐고 물었다,이관호 저,온더페이지,인문
202305,119,고양이 해결사 깜냥 1,홍민정 글/김재희 그림,창비,어린이
202306,119,최애의 아이 7,아카사카 아카 글/요코야리 멘고 그림,대원,만화/라이트노벨
202307,119,미래엔 중학교 국어 2-2 평가문제집 (신유식) 중2,신유식,미래엔,전집
202308,119,원펀맨 ONE PUNCH MAN 28,ONE 원저/무라타 유스케 그림,대원,만화/라이트노벨
202309,119,2023 하반기 해커스 국민건강보험공단 NCS+법률 기출동형모의고사 5+4회,해커스 취업교육연구소 저,해커스공기업,수험서 자격증
202310,119,도쿄 에일리언즈 7 더블특장판,NAOE 글그림/박소현 역,서울미디어코믹스(서울문화사),만화/라이트노벨
202311,119,오래 보고 싶었다,나태주 저/다홍 그림,더블북,소설/시/희곡
202312,119,예의 없는 친구들을 대하는 슬기로운 말하기 사전 2,김원아 글/김소희 그림,사계절,어린이
202201,119,존 메이너드 케인스,재커리 D. 카터 저/김성아 역/홍춘욱 감수,로크미디어,경제 경영
202202,119,그냥 하지 말라,송길영 저,북스톤,경제 경영
202203,119,악의 마음을 읽는 자들,"권일용,고나무 공저",알마,사회 정치
202402,120,최민준의 아들코칭 백과,최민준 저,위즈덤하우스,가정 살림
202401,120,제정신이라는 착각,필리프 슈테르처 저/유영미 역,김영사,인문
202301,120,자녀교육 절대공식,방종임 저,위즈덤하우스,가정 살림
202302,120,해커스 일본어 첫걸음 : 일본어 기초 20일 독학 완성!,해커스 일본어연구소 저,해커스어학연구소,국어 외국어 사전
202303,120,Go Go 카카오프렌즈 27 스위스,김미영 글/김정한 그림,아울북,어린이
202304,120,백년허리2 치료편,정선근 저,언탱글링,건강 취미
202305,120,돈의 심리학 (30만 부 기념 스페셜 에디션),모건 하우절 저/이지연 역,인플루엔셜,경제 경영
202306,120,2023 에듀윌 공인중개사 2차 기출응용 예상문제집 부동산공법,오시훈 편저,에듀윌,수험서 자격증
202307,120,매우 예민한 사람들을 위한 상담소,전홍진 저,한겨레출판,인문
202308,120,레버리지,롭 무어 저/김유미 역,다산북스,경제 경영
202309,120,전설로 떠나는 월가의 영웅,"피터 린치,존 로스차일드 저/이건 역/홍진채 감수",국일증권경제연구소,경제 경영
202310,120,우리 지금 이태원이야,10·29 이태원참사 작가기록단 저,창비,에서이
202311,120,완벽하지 않아 다행이야,오리여인 저,수오서재,에서이
202312,120,사장학개론,김승호 저,스노우폭스북스,경제 경영
202201,120,계절 산문,박준 저,달,에서이
202202,120,엑시트 EXIT,송희창 저,지혜로,경제 경영
202203,120,원펀맨 ONE PUNCH MAN 24,ONE 원저/무라타 유스케 그림,대원,만화/라이트노벨
202402,121,도시와 그 불확실한 벽,무라카미 하루키 저/홍은주 역,문학동네,소설/시/희곡
202401,121,총 균 쇠,재레드 다이아몬드 저/강주헌 역,김영사,인문
202301,121,긴긴밤,"루리 글,그림",문학동네,어린이
202302,121,아주 작은 습관의 힘,제임스 클리어 저/이한이 역,비즈니스북스,자기계발
202303,121,2023 써니 행정법총론 실전동형 모의고사,박준철 편저,지금(도서출판),수험서 자격증
202304,121,굿바이 코드네임,강경수 글그림,시공주니어,어린이
202305,121,이끼숲,천선란 저,자이언트북스,소설/시/희곡
202306,121,타키 포오 코믹 어드벤처 2,캐릭온TV 원저/안도감 편/김규태 그림,대원씨아이(단행)(대원키즈),어린이
202307,121,데일 카네기 자기관리론,데일 카네기 저/임상훈 역,현대지성,자기계발
202308,121,세상의 마지막 기차역,무라세 다케시 저/김지연 역,모모,소설/시/희곡
202309,121,진짜 쓰는 실무 엑셀,오빠두(전진권) 저,제이펍,IT 모바일
202310,121,마음의 지혜,김경일 저,포레스트북스,인문
202311,121,사장학개론,김승호 저,스노우폭스북스,경제 경영
202312,121,[예스리커버] 하늘과 바람과 별과 인간,김상욱 저,바다출판사,자연과학
202201,121,엑시트 EXIT 플래너,송희창 저,지혜로,자기계발
202202,121,예민한 부모를 위한 심리 수업,일레인 N. 아론 저/김진주 역,청림Life,가정 살림
202203,121,전설로 떠나는 월가의 영웅,"피터 린치,존 로스차일드 저/이건 역/홍진채 감수",국일증권경제연구소,경제 경영
202402,122,사랑을 무게로 안 느끼게,박완서 저,세계사,에서이
202401,122,작별하지 않는다,한강 저,문학동네,소설/시/희곡
202301,122,하루 한 장 고전 수업,조윤제 저,비즈니스북스,자기계발
202302,122,가재가 노래하는 곳,델리아 오언스 저/김선형 역,살림출판사,소설/시/희곡
202303,122,혼공쌤의 초등만화영문법 (상),허준석 글/최정화 그림,길벗스쿨,어린이
202304,122,코스모스,칼 세이건 저/홍승수 역,사이언스북스,자연과학
202305,122,백년허리2 치료편,정선근 저,언탱글링,건강 취미
202306,122,보이지 않는 곳에서 애쓰고 있는 너에게,최대호 저,떠오름,에서이
202307,122,채사장의 지대넓얕 7 : 보수 VS 진보,"채사장,마케마케 글/정용환 그림",돌핀북,어린이
202308,122,행복이 어떤 건지 가끔 생각해,고영배 저,북폴리오,에서이
202309,122,주술회전 23 일반판,아쿠타미 게게 글그림/이정운 역,서울미디어코믹스(서울문화사),만화/라이트노벨
202310,122,상견니 영화 각본,"싼펑제작,젠치펑,린신후이,뤼안셴,처쿠엔터테인먼트,완다픽처스 공저/김소희 역",오렌지디,예술
202311,122,키위엔 영어표현 하루 5분의 기적,박강준 저,키위엔,국어 외국어 사전
202312,122,최민준의 아들코칭 백과,최민준 저,위즈덤하우스,가정 살림
202201,122,2022 시나공 정보처리기사 필기,"길벗알앤디,김정준 저",길벗,IT 모바일
202202,122,이순신의 바다,황현필 저,역바연,역사
202203,122,읽으면서 바로 써먹는 어린이 한국사 퀴즈 2,한날 글그림/전기현 감수,파란정원,어린이
202402,123,세상의 마지막 기차역,무라세 다케시 저/김지연 역,모모,소설/시/희곡
202401,123,최민준의 아들코칭 백과,최민준 저,위즈덤하우스,가정 살림
202301,123,인생의 역사,신형철 저,난다,에서이
202302,123,이토록 평범한 미래,김연수 저,문학동네,소설/시/희곡
202303,123,"나태주, 시간의 쉼표",나태주 글그림,서울문화사,소설/시/희곡
202304,123,나는 대한민국 검사였다,이인규 저,조갑제닷컴,사회 정치
202305,123,백년운동,정선근 저,아티잔,건강 취미
202306,123,Go Go 카카오프렌즈 28 태국,김미영 글/김정한 그림,아울북,어린이
202307,123,명탐정 코난 103,"Aoyama Gosho 글,그림",서울미디어코믹스(서울문화사),만화/라이트노벨
202308,123,만일 내가 인생을 다시 산다면 (35만 부 기념 스페셜 에디션),김혜남 저,메이븐,인문
202309,123,2024 갓대환 형사법 기출총정리,김대환 저,멘토링,수험서 자격증
202310,123,지적 대화를 위한 넓고 얕은 지식 1,채사장 저,웨일북,인문
202311,123,만일 내가 인생을 다시 산다면 (35만 부 기념 스페셜 에디션),김혜남 저,메이븐,인문
202312,123,행동경제학,리처드 탈러 저/박세연 역,웅진지식하우스,경제 경영
202201,123,"서울·수도권 아파트, 지금 사야 합니다",함태식(유튜버 ‘얼음공장’) 저,황금부엉이,경제 경영
202202,123,이은경쌤의 초등영어회화 일력 365,"이은경,이규현 공저",포레스트북스,가정 살림
202203,123,페인트,이희영 저,창비,청소년
202402,124,2024 선재국어 실전 봉투 모의고사 1,이선재 편저,에스티유니타스,수험서 자격증
202401,124,이주하는 인류,샘 밀러 저/최정숙 역,미래의창,역사
202301,124,설민석의 세계사 대모험 15,"설민석,김정욱 글/박성일 그림/김장구 감수",단꿈아이,어린이
202302,124,2023 대한민국 산업지도,이래학 저,경이로움,경제 경영
202303,124,"총, 균, 쇠",재레드 다이아몬드 저/김진준 역,문학사상,사회 정치
202304,124,조셉 머피 잠재의식의 힘,조셉 머피 저/조율리 역,다산북스,자기계발
202305,124,5번 레인,은소홀 글/노인경 그림,문학동네,어린이
202306,124,데일 카네기 자기관리론,데일 카네기 저/임상훈 역,현대지성,자기계발
202307,124,전설로 떠나는 월가의 영웅,"피터 린치,존 로스차일드 저/이건 역/홍진채 감수",국일증권경제연구소,경제 경영
202308,124,사람은 생각하는 대로 된다,얼 나이팅게일 저/정지현 역,빌리버튼,자기계발
202309,124,도파민네이션,애나 렘키 저/김두완 역,흐름출판,인문
202310,124,2024 써니 행정법총론 핵심집약,박준철 편저,지금(도서출판),수험서 자격증
202311,124,한번도 경험해보지 못한 법카,조명현 저,천년의상상,사회 정치
202312,124,내면소통,김주환 저,인플루엔셜,인문
202201,124,2022 이동기 영어 기적의 특강,이동기 편저,에스티유니타스,수험서 자격증
202202,124,설민석의 한국사 대모험 18,"설민석,스토리박스 글/정현희 그림/강석화 감수",아이휴먼,어린이
202203,124,부의 인문학 (20만부 기념 개정증보판),브라운스톤(우석) 저,오픈마인드,경제 경영
202402,125,놀라움의 힘,마이클 루셀 저/김지연 역,상상스퀘어,자기계발
202401,125,내가 틀릴 수도 있습니다 (토마스 산체스 에디션),비욘 나티코 린데블라드 저/토마스 산체스 그림/박미경 역,다산초당,인문
202301,125,부자의 그릇,이즈미 마사토 저/김윤수 역,다산북스,경제 경영
202302,125,[예스리커버] 정리하는 뇌,대니얼 J. 레비틴 저/김성훈 역,와이즈베리,인문
202303,125,예의 없는 친구들을 대하는 슬기로운 말하기 사전,김원아 글/김소희 그림,사계절,어린이
202304,125,GPT 제너레이션 : 챗GPT가 바꿀 우리 인류의 미래,이시한 저,북모먼트,경제 경영
202305,125,굿바이 코드네임,강경수 글그림,시공주니어,어린이
202306,125,지적 대화를 위한 넓고 얕은 지식 1,채사장 저,웨일북,인문
202307,125,자본주의,EBS 자본주의 제작팀 저/EBS MEDIA 기획,가나출판사,경제 경영
202308,125,정재승의 인간 탐구 보고서 12,"정재승 기획/정재은,이고은 글/김현민 그림",아울북,어린이
202309,125,우리는 모두 죽는다는 것을 기억하라,웨인 다이어 저/정지현 역,토네이도,자기계발
202310,125,서사의 위기,한병철 저,다산초당,인문
202311,125,ETS 토익기출 파트별 VOCA 보카,ETS 저,YBM(와이비엠),국어 외국어 사전
202312,125,아버지의 해방일지,정지아 저,창비,소설/시/희곡
202201,125,박혜원 파워토익 VOCA 보카,박혜원 저,YBM(와이비엠),국어 외국어 사전
202202,125,임신 출산 육아 대백과,편집부 저,삼성출판사,가정 살림
202203,125,4~7세 보다 중요한 시기는 없습니다 (15만 부 기념 에디션),이임숙 저,카시오페아,가정 살림
202402,126,문학을 열다 세트,김유정 등저/에토프 그림,스푼북,청소년
202401,126,설민석의 한국사 대모험 27,"설민석,스토리박스 글/정현희 그림/강석화 감수",단꿈아이,어린이
202301,126,스파이 패밀리 Spy Family 10,엔도 타츠야 글그림,학산문화사,만화/라이트노벨
202302,126,피타고라스 생각 수업,이광연 저,유노라이프,자연과학
202303,126,"다정한 말, 단단한 말",고정욱 글/릴리아 그림,우리학교,어린이
202304,126,이기적 유전자 The Selfish Gene,"리처드 도킨스 저/홍영남,이상임 공역",을유문화사,자연과학
202305,126,"챗GPT, 질문이 돈이 되는 세상","전상훈,최서연 공저",미디어숲,경제 경영
202306,126,고통의 비밀,몬티 라이먼 저/박선영 역,상상스퀘어,건강 취미
202307,126,다이어트 사이언스 2022,최겸 저,린체인저스,건강 취미
202308,126,김미경의 마흔 수업,김미경 저,어웨이크북스,자기계발
202309,126,지적 대화를 위한 넓고 얕은 지식 1,채사장 저,웨일북,인문
202310,126,10CM 그라데이션 (Gradation),10cm(십센치) 저/곽수진 그림,언제나북스,에서이
202311,126,당신이 생각하는 모든 것을 믿지 말라,조세프 응우옌 저/박영준 역,서삼독,자기계발
202312,126,세상은 이야기로 만들어졌다,"자미라 엘 우아실,프리데만 카릭 공저/김현정 역",원더박스,인문
202201,126,작은 별이지만 빛나고 있어 (20만 부 기념 한정판 에디션),소윤 저,북로망스,에서이
202202,126,예의 없는 친구들을 대하는 슬기로운 말하기 사전,김원아 글/김소희 그림,사계절,어린이
202203,126,강성태 66일 영어회화,강성태 저,다산북스,국어 외국어 사전
202402,127,사피엔스,유발 하라리 저/조현욱 역/이태수 감수,김영사,인문
202401,127,사피엔스,유발 하라리 저/조현욱 역/이태수 감수,김영사,인문
202301,127,이어령의 마지막 수업,"김지수,이어령 저",열림원,인문
202302,127,네 기분은 어떤 색깔이니?,최숙희 글그림,책읽는곰,유아
202303,127,2023 에듀윌 스포츠지도사 필기 한권끝장,"정수봉,이준영,원효리,이성열,임다연,이재우 편저",에듀윌,수험서 자격증
202304,127,고양이 해결사 깜냥 1,홍민정 글/김재희 그림,창비,어린이
202305,127,당신도 느리게 나이 들 수 있습니다,정희원 저,더퀘스트,인문
202306,127,이기적 유전자 The Selfish Gene,"리처드 도킨스 저/홍영남,이상임 공역",을유문화사,자연과학
202307,127,2024 유휘운 행정법총론 요약노트+기출문제 (요플),유휘운 저,메가스터디교육(공무원),수험서 자격증
202308,127,만화 나 혼자만 레벨업 9,장성락(REDICE STUDIO) 글그림/추공 원저,디앤씨웹툰비즈,만화/라이트노벨
202309,127,기분이 태도가 되지 말자,김수현 저,하이스트,에서이
202310,127,이은경쌤의 초등어휘일력 365,이은경 저,포레스트북스,가정 살림
202311,127,대한민국 미래 교육 트렌드,미래 교육 집필팀 저,뜨인돌,사회 정치
202312,127,돌파매매 전략,"systrader79,김대현(Nicholas Davars) 저",이레미디어,경제 경영
202201,127,카지카,"Akira Toriyama 글,그림/오경화 역",서울미디어코믹스(서울문화사),만화/라이트노벨
202202,127,주식투자 절대 원칙,박영옥 저,센시오,경제 경영
202203,127,[예스리커버] 꽃잎 한 장처럼,이해인 저,샘터,에서이
202402,128,부자의 그릇,이즈미 마사토 저/김윤수 역,다산북스,경제 경영
202401,128,그릿 (50만 부 판매 기념 리커버 골드에디션),앤절라 더크워스 저/김미정 역,비즈니스북스,자기계발
202301,128,창발의 시대,패트릭 와이먼 저/장영재 역,커넥팅(Connecting),경제 경영
202302,128,문학을 열다 세트,김유정 등저/에토프 그림,스푼북,청소년
202303,128,고양이 해결사 깜냥 1,홍민정 글/김재희 그림,창비,어린이
202304,128,최애의 아이 2,아카사카 아카 글/요코야리 멘고 그림,대원,만화/라이트노벨
202305,128,나는 블로그로 월급보다 많이 번다,정태영(짜루) 저,경이로움,경제 경영
202306,128,66일 밥상머리 대화법,김종원 저,카시오페아,가정 살림
202307,128,당신은 결국 무엇이든 해내는 사람,김상현 저,필름,에서이
202308,128,조선미의 현실 육아 상담소,조선미 저,북하우스,가정 살림
202309,128,푸틴을 죽이는 완벽한 방법,김진명 저,이타북스,소설/시/희곡
202310,128,레버리지,롭 무어 저/김유미 역,다산북스,경제 경영
202311,128,건강과 다이어트를 동시에 잡는 7대 3의 법칙 채소·과일식,조승우 저,바이북스,건강 취미
202312,128,지적 대화를 위한 넓고 얕은 지식 1,채사장 저,웨일북,인문
202201,128,브레이킹 루틴,천인우 저,중앙북스(books),자기계발
202202,128,백광,렌조 미키히코 저/양윤옥 역,모모,소설/시/희곡
202203,128,이토록 공부가 재미있어지는 순간,박성혁 저,다산북스,청소년
202402,129,영어 필사 100일의 기적 (스프링 제본),퍼포먼스 코치 리아 저,넥서스,국어 외국어 사전
202401,129,내면소통,김주환 저,인플루엔셜,인문
202301,129,해커스 토익 실전 1000제 1 RC Reading (리딩) 문제집,해커스 어학연구소 저,해커스어학연구소,국어 외국어 사전
202302,129,백앤아 1,백앤아 원저/안성훈 글/돌만 그림,샌드박스스토리 키즈,어린이
202303,129,2023 에듀윌 공인중개사 임선정 합격서 공인중개사법령 및 중개실무,임선정 저,에듀윌,수험서 자격증
202304,129,"괜찮아, 그 길 끝에 행복이 기다릴 거야",손미나 저,코알라컴퍼니,에서이
202305,129,투자의 역사는 반드시 되풀이된다,정광우 저,포레스트북스,경제 경영
202306,129,다정한 것이 살아남는다,"브라이언 헤어,버네사 우즈 공저/이민아 역/박한선 감수",디플롯,자연과학
202307,129,레버리지,롭 무어 저/김유미 역,다산북스,경제 경영
202308,129,최적의 공부 뇌,이케가야 유지 저/하현성 역,포레스트북스,청소년
202309,129,[예스리커버] 유현준의 인문 건축 기행,유현준 저,을유문화사,인문
202310,129,10대를 위한 총균쇠 수업,김정진 저,넥스트씨,청소년
202311,129,아기 판다 푸바오,에버랜드 동물원 글그림,시공주니어,에서이
202312,129,사람 공부,조윤제 저,청림출판,자기계발
202201,129,아들의 뇌,곽윤정 저,포레스트북스,가정 살림
202202,129,존리의 왜 주식인가,존리 저,한국경제신문사(한경비피),경제 경영
202203,129,지성의 돈되는 부동산 1인법인,지성 저/이승현 감수,잇콘,경제 경영
202402,130,나는 주식으로 월급 두 번 받는다,공돌투자자(김동준) 저,알에이치코리아(RHK),경제 경영
202401,130,고양이 해결사 깜냥 6,홍민정 글/김재희 그림,창비,어린이
202301,130,머니 트렌드 2023,"정태익,김도윤,김경민,김상균,전영수,최준철,홍춘욱 공저",북모먼트,경제 경영
202302,130,사피엔스 (양장 특별판),유발 하라리 저/조현욱 역,김영사,인문
202303,130,ETS 토익기출 파트별 VOCA 보카,ETS 저,YBM(와이비엠),국어 외국어 사전
202304,130,그리스 로마 신화 33,박시연 글/최우빈 그림/김헌 감수,아울북,어린이
202305,130,2023 문동균 한국사 실전 봉투모의고사,문동균 편저,에스티유니타스,수험서 자격증
202306,130,백년운동,정선근 저,아티잔,건강 취미
202307,130,도파민네이션,애나 렘키 저/김두완 역,흐름출판,인문
202308,130,보도 섀퍼의 돈,보도 섀퍼 저/이병서 역,에포케,자기계발
202309,130,2023 에듀윌 공인중개사 임선정 필살키 최종이론&마무리100선 공인중개사법령 및 중개실무,임선정 편저,에듀윌,수험서 자격증
202310,130,푸른 사자 와니니 6,이현 글/오윤화 그림,창비,어린이
202311,130,"오늘 밤, 거짓말의 세계에서 잊을 수 없는 사랑을",이치조 미사키 저/김윤경 역,모모,소설/시/희곡
202312,130,1%를 읽는 힘,메르 저,토네이도,경제 경영
202201,130,서울 자가에 대기업 다니는 김 부장 이야기 3 송 과장 편,송희구 저,서삼독,자기계발
202202,130,경기도 아파트 지도,이재범(핑크팬더) 저,리더스북,경제 경영
202203,130,NFT 레볼루션,"성소라,롤프 회퍼,스콧 맥러플린 저",더퀘스트,경제 경영
202402,131,잭파시의 부동산 톱다운 투자법,잭파시(최경천) 저,다산북스,경제 경영
202401,131,영어 필사 100일의 기적,퍼포먼스 코치 리아 저,넥서스,국어 외국어 사전
202301,131,마음의 법칙,"폴커 키츠,마누엘 투쉬 공저/김희상 역",포레스트북스,인문
202302,131,부자의 그릇,이즈미 마사토 저/김윤수 역,다산북스,경제 경영
202303,131,2023 에듀윌 공인중개사 심정욱 합격서 민법 및 민사특별법,심정욱 편저,에듀윌,수험서 자격증
202304,131,조국의 법고전 산책,조국 저,오마이북,인문
202305,131,세상에서 가장 쉬운 본질육아,지나영,21세기북스,가정 살림
202306,131,진짜 쓰는 실무 엑셀,오빠두(전진권) 저,제이펍,IT 모바일
202307,131,고전의 숲,김태완 저,포레스트북스,청소년
202308,131,설민석의 삼국지 대모험 13,단꿈아이 글/스튜디오 담 그림/남이담 편,단꿈아이,어린이
202309,131,아비투스,도리스 메르틴 저/배명자 역,다산초당,인문
202310,131,설민석의 삼국지 대모험 14,단꿈아이 글/스튜디오 담 그림/남이담 편,단꿈아이,어린이
202311,131,역사는 반복된다,배기성 저,왕의서재,역사
202312,131,생선 바이블,김지민(입질의 추억) 저,BOOKERS(북커스),가정 살림
202201,131,라오어의 미국주식 무한매수법,라오어 저,알키,경제 경영
202202,131,2022 심우철 실전 동형 모의고사 Season I,심우철 저,심슨북스,수험서 자격증
202203,131,The Secret 시크릿,론다 번 저/김우열 역,살림Biz,자기계발
202402,132,시대예보: 핵개인의 시대,송길영 저,교보문고,경제 경영
202401,132,손끝과 연연 9,"모리시타 수 글,그림",학산문화사,만화/라이트노벨
202301,132,읽으면서 바로 써먹는 어린이 급수 한자 6·7·8급,한날 글그림,파란정원,어린이
202302,132,별빛 너머의 별,나태주 저,알에이치코리아(RHK),소설/시/희곡
202303,132,내가 틀릴 수도 있습니다 (토마스 산체스 에디션),비욘 나티코 린데블라드 저/토마스 산체스 그림/박미경 역,다산초당,인문
202304,132,네 기분은 어떤 색깔이니?,최숙희 글그림,책읽는곰,유아
202305,132,마음의 온도는 몇 도 일까요?,정여민 글/허구 그림,주니어김영사,어린이
202306,132,감정은 사라져도 결과는 남는다,이해인 저,필름,에서이
202307,132,따라 하면 무조건 돈 버는 부동산 1인 법인 투자의 기술,유근용 저/성정혁 감수,비즈니스북스,경제 경영
202308,132,도파민네이션,애나 렘키 저/김두완 역,흐름출판,인문
202309,132,파친코 2,이민진 저/신승미 역,인플루엔셜,소설/시/희곡
202310,132,연인 대본집 3,황진영 저,김영사,예술
202311,132,나는 배당투자로 매일 스타벅스 커피를 공짜로 마신다,송민섭(수페TV) 저,21세기북스,경제 경영
202312,132,흔한남매의 흔한 호기심 10,"흔한남매 원저/안치현 글/유난희 그림/이정모,흔한컴퍼니 감수",미래엔아이세움,어린이
202201,132,사과가 쿵!,다다 히로시 저/정근 역,보림,유아
202202,132,경매 권리분석 이렇게 쉬웠어?,박희철(파이팅팔콘) 저/송희창 감수,지혜로,경제 경영
202203,132,박막례시피 (봄 리커버 에디션),"박막례,김유라 공저",미디어창비,가정 살림
202402,133,불편한 편의점,김호연 저,나무옆의자,소설/시/희곡
202401,133,2024 시나공 정보처리기사 필기 기본서,길벗알앤디 저,길벗,IT 모바일
202301,133,원피스 ONE PIECE 104,"오다 에이치로 글,그림",대원,만화/라이트노벨
202302,133,백년운동,정선근 저,아티잔,건강 취미
202303,133,무조건 합격하는 암기의 기술,이윤규 저,더퀘스트,자기계발
202304,133,"다정한 말, 단단한 말",고정욱 글/릴리아 그림,우리학교,어린이
202305,133,죽음의 역사,앤드루 도이그 저/석혜미 역,브론스테인,역사
202306,133,돈의 심리학 (30만 부 기념 스페셜 에디션),모건 하우절 저/이지연 역,인플루엔셜,경제 경영
202307,133,"2023 큰별쌤 최태성의 별별한국사 시대별 기출문제집 한국사능력검정시험 심화(1,2,3급)",최태성 저,이투스북,수험서 자격증
202308,133,주가 급등 사유 없음,장지웅 저,이상미디랩,경제 경영
202309,133,파친코 1,이민진 저/신승미 역,인플루엔셜,소설/시/희곡
202310,133,연인 대본집 1,황진영 저,김영사,예술
202311,133,인간 실격,다자이 오사무 저/김춘미 역,민음사,소설/시/희곡
202312,133,채사장의 지대넓얕 8 : 개인 VS 사회,"채사장,마케마케 글/정용환 그림",돌핀북,어린이
202201,133,2022 이유진 국어 백일기도 모의고사 2 심화유형,이유진 편저,고시동네,수험서 자격증
202202,133,2022 이동기 영어 실전동형 모의고사 Vol.1,이동기 편저,에스티유니타스,수험서 자격증
202203,133,만화 인소의 법칙 4 한정판,아현 글그림/유한려 원저,디앤씨웹툰비즈,만화/라이트노벨
202402,134,총 균 쇠,재레드 다이아몬드 저/강주헌 역,김영사,인문
202401,134,우리 아이 미래를 바꿀 대한민국 교육 키워드7,"방종임,이만기 저",21세기북스,가정 살림
202301,134,2023 이유진 국어 백일기도 모의고사 2 심화유형,이유진 편저,고시동네,수험서 자격증
202302,134,작별인사,김영하 저,복복서가,소설/시/희곡
202303,134,사람이 보인다 관상백과,편집부 저,움터미디어,종교
202304,134,죽음의 역사,앤드루 도이그 저/석혜미 역,브론스테인,역사
