date,raanking,title,writer,press,kategorie
202305,134,채사장의 지대넓얕 6 : 성장 VS 분배,"채사장,마케마케 글/정용환 그림",돌핀북,어린이
202306,134,ETS 토익 단기공략 750+ (LC+RC),ETS 저,YBM(와이비엠),국어 외국어 사전
202307,134,아기 판다 푸바오,에버랜드 동물원 글그림,시공주니어,에서이
202308,134,잘못된 장소 잘못된 시간,질리언 매캘리스터 저/이경 역,시옷북스,소설/시/희곡
202309,134,나를 지키는 관계가 먼저입니다,안젤라 센 저,쌤앤파커스,자기계발
202310,134,연인 대본집 2,황진영 저,김영사,예술
202311,134,부자수업,법상 저,마음의숲,에서이
202312,134,한 번뿐인 인생은 어떻게 살아야 하는가,박찬위 저,하이스트,에서이
202201,134,ETS 토익 단기공략 750+ (LC+RC),ETS 저,YBM(와이비엠),국어 외국어 사전
202202,134,명탐정 코난 100,"Aoyama Gosho 글,그림",서울미디어코믹스(서울문화사),만화/라이트노벨
202203,134,우리가 빛의 속도로 갈 수 없다면,김초엽 저,허블,소설/시/희곡
202402,135,"2024.2025 큰별쌤 최태성의 별별한국사 시대별 기출문제집 한국사능력검정시험 심화(1,2,3급)",최태성 저,이투스북,수험서 자격증
202401,135,어린 왕자 오리지널 초판본,앙투안 드 생텍쥐페리 저/김수영 역,코너스톤(도서),소설/시/희곡
202301,135,초역 니체의 말,프리드리히 니체 저/시라토리 하루히코 편,삼호미디어,인문
202302,135,BIG WAVE 거대한 변화,김영익 저,베가북스,경제 경영
202303,135,"궁금했어, 뇌과학",유윤한 글/나수은 그림,나무생각,어린이
202304,135,영어 필사 100일의 기적,퍼포먼스 코치 리아 저,넥서스,국어 외국어 사전
202305,135,나 자신으로 살아가기,임경선 저,마음산책,에서이
202306,135,1분 요리 뚝딱이형,뚝딱이형 저,길벗,가정 살림
202307,135,스즈메의 문단속,신카이 마코토 저/민경욱 역,대원씨아이(단행)(대원키즈),소설/시/희곡
202308,135,불안이 많은 아이,이다랑 저,한빛라이프,가정 살림
202309,135,삶은 예술로 빛난다,조원재 저,다산초당,인문
202310,135,백년허리2 치료편,정선근 저,언탱글링,건강 취미
202311,135,행동경제학,리처드 탈러 저/박세연 역,웅진지식하우스,경제 경영
202312,135,해님 달님 떡집,김리리 글/김이랑 그림,비룡소,어린이
202201,135,영어 공부 잘하는 아이는 이렇게 공부합니다,김도연 저,길벗,가정 살림
202202,135,앞으로 10년 빅테크 수업,조원경 저,페이지2,경제 경영
202203,135,흔한남매 9,흔한남매 원저/백난도 글/유난희 그림/흔한컴퍼니 감수,미래엔아이세움,어린이
202402,136,살인자의 쇼핑몰,강지영 저,자음과모음,소설/시/희곡
202401,136,설민석의 삼국지 대모험 15,단꿈아이 글/스튜디오 담 그림/남이담 편,단꿈아이,어린이
202301,136,2023 에듀윌 산업안전기사 필기 한권끝장 [이론편+기출문제편],최창률 저,에듀윌,수험서 자격증
202302,136,서울 부동산 절대원칙,김학렬(빠숑) 저,길벗,경제 경영
202303,136,오십에 읽는 순자,최종엽 저,유노북스,인문
202304,136,멈출 수 없는 우리 1,유발 하라리 글/리카르트 사플라나 루이스 그림/김명주 역,주니어김영사,어린이
202305,136,설민석의 한국사 대모험 24,"설민석,스토리박스 글/정현희 그림/강석화 감수",단꿈아이,어린이
202306,136,형사 박미옥,박미옥 저,이야기장수,에서이
202307,136,ETS 토익 정기시험 실전 1000 Vol. 1 LC + RC 세트 한정판 (전2권),ETS 저,YBM(와이비엠),국어 외국어 사전
202308,136,백년허리2 치료편,정선근 저,언탱글링,건강 취미
202309,136,해커스 토익 RC 리딩(Reading),David Cho 저,해커스어학연구소,국어 외국어 사전
202310,136,아주 작은 습관의 힘,제임스 클리어 저/이한이 역,비즈니스북스,자기계발
202311,136,달러 투자 무작정 따라하기,박성현 저,길벗,경제 경영
202312,136,1일 1페이지 영어 어원 365,김동섭 저,현대지성,인문
202201,136,임신 출산 육아 대백과,편집부 저,삼성출판사,가정 살림
202202,136,왜 아가리로만 할까?,"박정한,이상목,이수창 공저",들녘,에서이
202203,136,H마트에서 울다,미셸 자우너 저/정혜윤 역,문학동네,에서이
202402,137,메리골드 마음 세탁소,윤정은 저,북로망스,소설/시/희곡
202401,137,돌파매매 전략,"systrader79,김대현(Nicholas Davars) 저",이레미디어,경제 경영
202301,137,2023 써니 행정법총론 핵심집약,박준철 편저,지금(도서출판),수험서 자격증
202302,137,설민석의 한국사 대모험 23,"설민석,스토리박스 글/정현희 그림/강석화 감수",단꿈아이,어린이
202303,137,정재승의 인간 탐구 보고서 11,"정재승 기획/정재은,이고은 글/김현민 그림",아울북,어린이
202304,137,부의 추월차선 (10주년 스페셜 에디션),엠제이 드마코 저/신소영 역,토트출판사,경제 경영
202305,137,타키 포오의 이세계 여행사 2,원작 캐릭온TV 원저/스튜디오 왓츠비 글그림,대원씨아이(단행)(대원키즈),어린이
202306,137,2023 박문각 공인중개사 김덕수의 민법 모아모아 한방,김덕수 편저,박문각,수험서 자격증
202307,137,도쿄 리벤저스 31,와쿠이 켄 글그림,학산문화사,만화/라이트노벨
202308,137,누구도 나를 파괴할 수 없다,데이비드 고긴스 저/이영래 역,웅진지식하우스,자기계발
202309,137,사피엔스,유발 하라리 저/조현욱 역/이태수 감수,김영사,인문
202310,137,66일 자존감 대화법,김종원 저,카시오페아,가정 살림
202311,137,그릿 (50만 부 판매 기념 리커버 골드에디션),앤절라 더크워스 저/김미정 역,비즈니스북스,자기계발
202312,137,해커스 토익 RC 리딩(Reading),David Cho 저,해커스어학연구소,국어 외국어 사전
202201,137,새벽의 연화 36 한정판,미즈호 쿠사나기 글그림,학산문화사,만화/라이트노벨
202202,137,2022 이동기 영어 기적의 특강,이동기 편저,에스티유니타스,수험서 자격증
202203,137,나는 장사의 신이다,은현장 저,떠오름,경제 경영
202402,138,빨간내복야코 2,빨간내복야코 원저/서후 글그림,샌드박스스토리 키즈,어린이
202401,138,마법천자문 61,스튜디오 훈훈 글/정수영 그림/강용철 감수,아울북,어린이
202301,138,수학을 잘하고 싶어졌습니다,서준석 저,다산에듀,청소년
202302,138,ETS 토익기출 파트별 VOCA 보카,ETS 저,YBM(와이비엠),국어 외국어 사전
202303,138,"마흔, 다시 만날 것처럼 헤어져라",조우성 저,서삼독,자기계발
202304,138,최애의 아이 3,아카사카 아카 글/요코야리 멘고 그림,대원,만화/라이트노벨
202305,138,2023 박문각 공인중개사 정지웅 중개사법 기출지문특강 : 꼭! 반드시 다시 출제되는 지문,정지웅 저,박문각,수험서 자격증
202306,138,백년허리2 치료편,정선근 저,언탱글링,건강 취미
202307,138,그리스 로마 신화 34,박시연 글/최우빈 그림/김헌 감수,아울북,어린이
202308,138,지적 대화를 위한 넓고 얕은 지식 1,채사장 저,웨일북,인문
202309,138,2023 박문각 공인중개사 김백중 최종요약서 1차 부동산학개론,김백중 편저,박문각,수험서 자격증
202310,138,송영길의 선전포고,"송영길,박정우 공저",시월,사회 정치
202311,138,반드시 한 번에 합격하는 초압축 암기법,이형재 저,빅피시,자기계발
202312,138,지박소년 하나코 군 20 소책자 특장판,"AidaIro 글,그림/장혜영 역",서울미디어코믹스(서울문화사),만화/라이트노벨
202201,138,2022 에듀윌 산업안전기사 필기 한권끝장 [이론편+기출문제편],최창률 저,에듀윌,수험서 자격증
202202,138,똑똑하게 생존하기,"칼 벅스트롬,제빈 웨스트 공저/박선령 역",안드로메디안,자기계발
202203,138,도쿄 리벤저스 23,와쿠이 켄 글그림,학산문화사,만화/라이트노벨
202402,139,의학의 대가들,앤드루 램 저/서종민 역,상상스퀘어,건강 취미
202401,139,잘되는 집들의 비밀,정희숙 저,포레스트북스,자기계발
202301,139,이상한 과자 가게 전천당 16,히로시마레이코 글/쟈쟈 그림/김정화 역,길벗스쿨,어린이
202302,139,이 책은 돈 버는 법에 관한 이야기,고명환 저,라곰,경제 경영
202303,139,5년 후 나에게 Q&A a day (2024 판타지아 Edition),포터 스타일 저/정지현 역,토네이도,자기계발
202304,139,내가 틀릴 수도 있습니다 (토마스 산체스 에디션),비욘 나티코 린데블라드 저/토마스 산체스 그림/박미경 역,다산초당,인문
202305,139,마음 방울 채집 (윈터 에디션),무운 저,밝은세상,에서이
202306,139,아기 판다 푸바오,에버랜드 동물원 글그림,시공주니어,에서이
202307,139,거인의 노트,김익한 저,다산북스,자기계발
202308,139,애니캔,은경 글/유시연 그림,별숲,어린이
202309,139,슈뻘맨의 숨은 과학 찾기 1,"슈뻘맨 원저/서후 글/류수형 그림/샌드박스네트워크,정재형 감수",미래엔아이세움,어린이
202310,139,드루이드가 되고 싶은 당신을 위한 안내서,프로개 저,드루이드아일랜드,가정 살림
202311,139,자본주의,EBS 자본주의 제작팀 저/EBS MEDIA 기획,가나출판사,경제 경영
202312,139,부자의 그릇,이즈미 마사토 저/김윤수 역,다산북스,경제 경영
202201,139,나는 당신이 행복했으면 좋겠습니다,박찬위 저,하이스트,에서이
202202,139,얼굴만으론 좋아할 수 없어요 2,"안자이 카린 글,그림/이소연 역",서울미디어코믹스(서울문화사),만화/라이트노벨
202203,139,푸른 사자 와니니,이현 글/오윤화 그림,창비,어린이
202402,140,2024 유휘운 행정법총론 실전동형 모의고사,유휘운 저,메가스터디교육(공무원),수험서 자격증
202401,140,예의 없는 친구들을 대하는 슬기로운 말하기 사전,김원아 글/김소희 그림,사계절,어린이
202301,140,도쿄 에일리언즈 5 특장판,NAOE 글그림/박소현 역,서울미디어코믹스(서울문화사),만화/라이트노벨
202302,140,인간 실격,다자이 오사무 저/김춘미 역,민음사,소설/시/희곡
202303,140,5번 레인,은소홀 글/노인경 그림,문학동네,어린이
202304,140,해커스 일본어 첫걸음 : 일본어 기초 20일 독학 완성!,해커스 일본어연구소 저,해커스어학연구소,국어 외국어 사전
202305,140,[예스리커버] 회복탄력성,김주환 저,위즈덤하우스,자기계발
202306,140,너의 하루가 따숩길 바라,고은지 저,북라이프,에서이
202307,140,프리워터,아미나 루크먼 도슨 글/이원경 역,밝은미래,어린이
202308,140,에그박사 10,에그박사 원저/박송이 글/홍종현 그림/이승현 감수,미래엔아이세움,어린이
202309,140,ETS 토익기출 파트별 VOCA 보카,ETS 저,YBM(와이비엠),국어 외국어 사전
202310,140,아기 판다 푸바오,에버랜드 동물원 글그림,시공주니어,에서이
202311,140,흔한남매 별난 세계 여행 2,흔한남매 원저/박시연 글/정주연 그림/흔한컴퍼니 감수,미래엔아이세움,어린이
202312,140,"울트라러닝, 세계 0.1%가 지식을 얻는 비밀",스콧 영 저/이한이 역,비즈니스북스,자기계발
202201,140,잘 살아라 그게 최고의 복수다,권민창 저,마인드셋(Mindset),자기계발
202202,140,운동 말고 움직임 리셋,홍정기 저,EBS BOOKS,건강 취미
202203,140,지리의 힘,팀 마샬 저/김미선 역,사이,사회 정치
202402,141,2024 에듀윌 공인중개사 오시훈 합격서 부동산공법 이론+체계도,오시훈 편저,에듀윌,수험서 자격증
202401,141,불편한 편의점 2,김호연 저,나무옆의자,소설/시/희곡
202301,141,채사장의 지대넓얕 5 : 자본주의의 역습,"채사장,마케마케 글/정용환 그림",돌핀북,어린이
202302,141,백년허리1 진단편,정선근 저,언탱글링,건강 취미
202303,141,오백 년째 열다섯 2,김혜정 저,위즈덤하우스,청소년
202304,141,베어마켓,러셀 내피어 저/권성희 역,한국경제신문사(한경비피),경제 경영
202305,141,봇치·더·록! 5,하마지 아키 글그림,대원,만화/라이트노벨
202306,141,세상 끝의 카페,존 스트레레키 저/고상숙 역,클레이하우스,자기계발
202307,141,이은경쌤의 초등어휘일력 365,이은경 저,포레스트북스,가정 살림
202308,141,ETS 토익기출 파트별 VOCA 보카,ETS 저,YBM(와이비엠),국어 외국어 사전
202309,141,2023 에듀윌 공인중개사 한영규 필살키 최종이론&마무리100선 부동산세법,한영규 편저,에듀윌,수험서 자격증
202310,141,인간 실격,다자이 오사무 저/김춘미 역,민음사,소설/시/희곡
202311,141,원칙 PRINCIPLES,레이 달리오 저/고영태 역,한빛비즈,경제 경영
202312,141,그릿 (50만 부 판매 기념 리커버 골드에디션),앤절라 더크워스 저/김미정 역,비즈니스북스,자기계발
202201,141,세상 쉽고 맛있는 튼이 이유식,정주희 저,서사원,가정 살림
202202,141,요리코를 위해,노리즈키 린타로 저/이기웅 역,모모,소설/시/희곡
202203,141,10년 동안 적금밖에 모르던 39세 김 과장은 어떻게 1년 만에 부동산 천재가 됐을까?,김재수(렘군) 저,비즈니스북스,경제 경영
202402,142,2024 문동균 한국사 D-30 문단속 모의고사,문동균 편저,에스티유니타스,수험서 자격증
202401,142,김미경의 마흔 수업 확장판,김미경 저,어웨이크북스,자기계발
202301,142,ETS 토익 단기공략 750+ (LC+RC),ETS 저,YBM(와이비엠),국어 외국어 사전
202302,142,"우리, 편하게 말해요",이금희 저,웅진지식하우스,자기계발
202303,142,부의 추월차선 (10주년 스페셜 에디션),엠제이 드마코 저/신소영 역,토트출판사,경제 경영
202304,142,2023 ADsP 데이터 분석 준전문가,윤종식 저,데이터에듀,IT 모바일
202305,142,아웃풋 법칙,김재수(렘군) 저,더퀘스트,자기계발
202306,142,클루지 (kluge),개리 마커스 저/최호영 역,갤리온,인문
202307,142,인간 실격,다자이 오사무 저/김춘미 역,민음사,소설/시/희곡
202308,142,당신은 결국 무엇이든 해내는 사람,김상현 저,필름,에서이
202309,142,미움받을 용기 (200만 부 기념 스페셜 에디션),"기시미 이치로,고가 후미타케 저/전경아 역/김정운 감수",인플루엔셜,인문
202310,142,조선미의 현실 육아 상담소,조선미 저,북하우스,가정 살림
202311,142,한 번뿐인 인생은 어떻게 살아야 하는가,박찬위 저,하이스트,에서이
202312,142,관계의 언어,문요한 저,더퀘스트,인문
202201,142,읽으면서 바로 써먹는 어린이 한국사 퀴즈 1,한날 글그림/전기현 감수,파란정원,어린이
202202,142,지리의 힘,팀 마샬 저/김미선 역,사이,사회 정치
202203,142,정의란 무엇인가,마이클 샌델 저/김선욱 감수/김명철 역,와이즈베리,사회 정치
202402,143,컨셉 수업,"호소다 다카히로 저/지소연,권희주 역",알에이치코리아(RHK),경제 경영
202401,143,마케팅 설계자,러셀 브런슨 저/이경식 역,윌북(willbook),경제 경영
202301,143,데일리 필로소피,"라이언 홀리데이,스티븐 핸슬먼 저/장원철 역",다산초당,인문
202302,143,지무비의 유튜브 엑시트,지무비(나현갑) 저,21세기북스,자기계발
202303,143,이준석의 거부할 수 없는 미래,이준석 저,21세기북스,사회 정치
202304,143,[예스리커버] 회복탄력성,김주환 저,위즈덤하우스,자기계발
202305,143,사카모토 데이즈 10 일반판,"스즈키 유우토 글,그림",대원,만화/라이트노벨
202306,143,당신도 느리게 나이 들 수 있습니다,정희원 저,더퀘스트,인문
202307,143,진짜 쓰는 실무 엑셀,오빠두(전진권) 저,제이펍,IT 모바일
202308,143,세계를 건너 너에게 갈게,이꽃님 저,문학동네,청소년
202309,143,백년허리2 치료편,정선근 저,언탱글링,건강 취미
202310,143,눈에 갇힌 외딴 산장에서,히가시노 게이고 저/김난주 역,재인,소설/시/희곡
202311,143,오늘도 나아가는 중입니다 (겨울 에디션),조민 저,참새책방,에서이
202312,143,머니 트렌드 2024,"김도윤,정태익,김용섭,김현준,전영수,채상욱,최재붕,홍춘욱 공저",북모먼트,경제 경영
202201,143,감옥으로부터의 사색,신영복 저,돌베개,에서이
202202,143,세상 쉽고 맛있는 튼이 이유식,정주희 저,서사원,가정 살림
202203,143,세상 쉽고 맛있는 튼이 이유식,정주희 저,서사원,가정 살림
202402,144,김재우의 영어회화 100,김재우 저,상상스퀘어,국어 외국어 사전
202401,144,메리골드 마음 세탁소,윤정은 저,북로망스,소설/시/희곡
202301,144,웰씽킹 WEALTHINKING,켈리 최 저,다산북스,자기계발
202302,144,2023 이유진 국어 필사즉생 모의고사 백일기도 3 - 실전유형,"이유진,최형우 편저",고시동네,수험서 자격증
202303,144,트렌드 코리아 2023,"김난도,전미영,최지혜,이수진,권정윤,이준영,이향은,한다혜,이혜원,추예린,전다현 공저",미래의창,경제 경영
202304,144,영어독립 인생 명언 200,상상스퀘어 영어독립콘텐츠팀 저,상상스퀘어,국어 외국어 사전
202305,144,잘했고 잘하고 있고 잘 될 것이다 (스페셜 리미티드 에디션),정영욱 저,부크럼,에서이
202306,144,메타버스 모든 것의 혁명,매튜 볼 저/송이루 역,다산북스,경제 경영
202307,144,공부하고 있다는 착각,대니얼 T. 윌링햄 저/박세연 역,웅진지식하우스,인문
202308,144,스파이 패밀리 Spy Family 11,엔도 타츠야 글그림,학산문화사,만화/라이트노벨
202309,144,그럴 수 있어,양희은 저,웅진지식하우스,에서이
202310,144,잘못된 장소 잘못된 시간,질리언 매캘리스터 저/이경 역,시옷북스,소설/시/희곡
202311,144,기업분석 처음공부,체리형부 저,이레미디어,경제 경영
202312,144,국토박물관 순례 1,유홍준 저,창비,역사
202201,144,햇빛은 찬란하고 인생은 귀하니까요,장명숙 저,김영사,에서이
202202,144,이상한 과자 가게 전천당 12,히로시마 레이코 글/쟈쟈 그림/김정화 역,길벗스쿨,어린이
202203,144,타이탄의 도구들 (블랙 에디션),"팀 페리스 저/박선령,정지현 공역",토네이도,자기계발
202402,145,2024 SD에듀 투자자산운용사 실제유형 모의고사 + 특별부록 PASSCODE Premium ver 5.0,유창호 편저,시대고시기획 시대교육,수험서 자격증
202401,145,돈의 심리학 (30만 부 기념 스페셜 에디션),모건 하우절 저/이지연 역,인플루엔셜,경제 경영
202301,145,이토록 공부가 재미있어지는 순간,박성혁 저,다산북스,청소년
202302,145,레버리지,롭 무어 저/김유미 역,다산북스,경제 경영
202303,145,신기한 맛 도깨비 식당 4,"김용세,김병섭 글/센개 그림",꿈터,어린이
202304,145,마흔에 읽는 니체,장재형 저,유노북스,인문
202305,145,네 기분은 어떤 색깔이니?,최숙희 글그림,책읽는곰,유아
202306,145,몰입 합본판 (100쇄 기념 합본 에디션),황농문 저,알에이치코리아(RHK),자기계발
202307,145,흔한남매 이무기 1,흔한남매 원저/이종혁 글/도니패밀리 그림/흔한컴퍼니 감수,미래엔아이세움,어린이
202308,145,마음이 아니라 뇌가 불안한 겁니다,다니엘 G. 에이멘 저/이은경 역,위즈덤하우스,인문
202309,145,2023 하반기 해커스 GSAT 삼성직무적성검사 통합 기본서 최신기출유형+실전모의고사,해커스 취업교육연구소 저,해커스잡,수험서 자격증
202310,145,설민석의 세계사 대모험 18,"설민석,김정욱 글/박성일 그림/박삼헌 감수",단꿈아이,어린이
202311,145,[예스리커버] 유현준의 인문 건축 기행,유현준 저,을유문화사,인문
202312,145,세상의 마지막 기차역,무라세 다케시 저/김지연 역,모모,소설/시/희곡
202201,145,스톱 씽킹,리처드 칼슨 저/박산호 역,윌북(willbook),자기계발
202202,145,만화로 배우는 조선 왕실의 신화,우용곡 글그림/전인혁 감수,한빛비즈,역사
202203,145,2022 문동균 한국사 D-30 문단속 모의고사,문동균 편저,에스티유니타스,수험서 자격증
202402,146,우리가 작별 인사를 할 때마다,마거릿 렌클 저/빌리 렌클 그림/최정수 역,을유문화사,에서이
202401,146,아이는 무엇으로 자라는가,버지니아 사티어 저/강유리 역,포레스트북스,가정 살림
202301,146,해커스 토익 실전 1000제 1 LC Listening (리스닝) 문제집,해커스 어학연구소 저,해커스어학연구소,국어 외국어 사전
202302,146,아이에게 주는 감정 유산,이남옥 저,라이프앤페이지,가정 살림
202303,146,마케팅 설계자,러셀 브런슨 저/이경식 역,윌북(willbook),경제 경영
202304,146,2023 에듀윌 공인중개사 김민석 합격서 부동산공시법,김민석 편저,에듀윌,수험서 자격증
202305,146,몰입 합본판 (100쇄 기념 합본 에디션),황농문 저,알에이치코리아(RHK),자기계발
202306,146,사피엔스,유발 하라리 저/조현욱 역/이태수 감수,김영사,인문
202307,146,그릿 (50만 부 판매 기념 리커버 골드에디션),앤절라 더크워스 저/김미정 역,비즈니스북스,자기계발
202308,146,진짜 쓰는 실무 엑셀,오빠두(전진권) 저,제이펍,IT 모바일
202309,146,바다가 들리는 편의점 2,마치다 소노코 저/황국영 역,모모,소설/시/희곡
202310,146,세계를 건너 너에게 갈게,이꽃님 저,문학동네,청소년
202311,146,사피엔스,유발 하라리 저/조현욱 역/이태수 감수,김영사,인문
202312,146,최태성의 365 한국사 일력,최태성 저,프런트페이지,역사
202201,146,최소한의 선의,문유석 저,문학동네,사회 정치
202202,146,사피엔스,유발 하라리 저/조현욱 역/이태수 감수,김영사,인문
202203,146,훌훌,문경민 저,문학동네,청소년
202402,147,내면소통,김주환 저,인플루엔셜,인문
202401,147,"나태주, 시간의 쉼표",나태주 글그림,서울문화사,소설/시/희곡
202301,147,오십에 읽는 논어,최종엽 저,유노북스,인문
202302,147,EBS 왕초보영어 2023 (상편),EBS 저,한국교육방송공사,국어 외국어 사전
202303,147,2023 해커스 GSAT 삼성직무적성검사 통합 기본서 최신기출유형+실전모의고사 (수리논리/추리),해커스 취업교육연구소 저,챔프스터디,수험서 자격증
202304,147,기분이 태도가 되지 말자,김수현 저,하이스트,에서이
202305,147,내가 틀릴 수도 있습니다 (토마스 산체스 에디션),비욘 나티코 린데블라드 저/토마스 산체스 그림/박미경 역,다산초당,인문
202306,147,놓지 마 맞춤법 1,신태훈 글/나승훈 그림/정상은 감수,주니어김영사,어린이
202307,147,세계를 건너 너에게 갈게,이꽃님 저,문학동네,청소년
202308,147,해커스 토익 RC 리딩(Reading),David Cho 저,해커스어학연구소,국어 외국어 사전
202309,147,프리워터,아미나 루크먼 도슨 글/이원경 역,밝은미래,어린이
202310,147,부의 추월차선 (10주년 스페셜 에디션),엠제이 드마코 저/신소영 역,토트출판사,경제 경영
202311,147,무기가 되는 시스템,도널드 밀러 저/이민희 역,윌북(willbook),경제 경영
202312,147,어떤 섬세함,이석원 저,위즈덤하우스,에서이
202201,147,"총, 균, 쇠",재레드 다이아몬드 저/김진준 역,문학사상,사회 정치
202202,147,호리미야 16 한정판,HERO 글/하기와라 다이스케 그림,학산문화사,만화/라이트노벨
202203,147,주술회전 18 일반판,아쿠타미 게게 글그림/이정운 역,서울미디어코믹스(서울문화사),만화/라이트노벨
202402,148,똑똑한 사람은 어떻게 생각하고 질문하는가,이시한 저,북플레저,자기계발
202401,148,2024 큰별쌤 최태성의 별별한국사 한국사능력검정시험 기본(4·5·6급),최태성 저,이투스북,수험서 자격증
202301,148,천문학자는 별을 보지 않는다,심채경 저,문학동네,에서이
202302,148,레버리지,롭 무어 저/김유미 역,다산북스,경제 경영
202303,148,챗GPT 기회를 잡는 사람들,장민 저,알투스,경제 경영
202304,148,내가 가진 것을 세상이 원하게 하라,최인아 저,해냄,자기계발
202305,148,진짜 쓰는 실무 엑셀,오빠두(전진권) 저,제이펍,IT 모바일
202306,148,2023 제14회 젊은작가상 수상작품집,"이미상,김멜라,성혜령,이서수,정선임,함윤이,현호정 저",문학동네,소설/시/희곡
202307,148,설민석의 세계사 대모험 17,"설민석,김정욱 글/박성일 그림/박삼헌 감수",단꿈아이,어린이
202308,148,엄마의 10억,이지영 저,알에이치코리아(RHK),경제 경영
202309,148,인간 실격,다자이 오사무 저/김춘미 역,민음사,소설/시/희곡
202310,148,사피엔스,유발 하라리 저/조현욱 역/이태수 감수,김영사,인문
202311,148,지적 대화를 위한 넓고 얕은 지식 1,채사장 저,웨일북,인문
202312,148,대화의 정석,정흥수(흥버튼) 저,피카(FIKA),자기계발
202201,148,보이지 않는 곳에서 애쓰고 있는 너에게,최대호 저,떠오름,에서이
202202,148,채사장의 지대넓얕 2 : 자본이라는 신,채사장 원저/마케마케 글/정용환 그림,돌핀북,어린이
202203,148,파도야 놀자,이수지 저,비룡소,유아
202402,149,데일 카네기 인간관계론 (무삭제 완역본),데일 카네기 저/박선영 역/신영준 감수,상상스퀘어,자기계발
202401,149,2024 나합격 산업안전기사 필기+무료특강+빈출요약집+FINAL 필기시험 문제지,"김현우,허선혜 저",삼원북스,수험서 자격증
202301,149,민쩌미의 쩜그레 1,민쩌미 원저/백승하 글/라임스튜디오 그림,겜툰,어린이
202302,149,체인소 맨 12,"후지모토 타츠키 글,그림",학산문화사,만화/라이트노벨
202303,149,흔한남매 수수께끼 어드벤처 2,"흔한남매 원저/노지영 글/도니패밀리 그림/흔한컴퍼니,정재형 감수",미래엔아이세움,어린이
202304,149,백년운동,정선근 저,아티잔,건강 취미
202305,149,오싹오싹 편의점,김영진 글그림,책읽는곰,유아
202306,149,어머니의 유산,미즈무라 미나에 저/송태욱 역,복복서가,소설/시/희곡
202307,149,삼국지 경영학,최우석 저,을유문화사,경제 경영
202308,149,바다가 들리는 편의점 2,마치다 소노코 저/황국영 역,모모,소설/시/희곡
202309,149,원펀맨 ONE PUNCH MAN 28,ONE 원저/무라타 유스케 그림,대원,만화/라이트노벨
202310,149,백년운동,정선근 저,아티잔,건강 취미
202311,149,에그박사와 공룡 에그,에그박사 원저/최설희 글/도니패밀리 그림/김진겸 감수,미래엔아이세움,어린이
202312,149,"영어 1등급, 초등 4학년에 결정된다",김수민 저,심야책방,가정 살림
202201,149,싱글맘 부동산 경매로 홀로서기,이선미 저/송희창 감수,지혜로,경제 경영
202202,149,원펀맨 ONE PUNCH MAN 24,ONE 원저/무라타 유스케 그림,대원,만화/라이트노벨
202203,149,전지적 독자 시점 4,슬리피-C 글그림/UMI 각색/싱숑 원저,에이템포미디어,만화/라이트노벨
202402,150,사장학개론,김승호 저,스노우폭스북스,경제 경영
202401,150,도파민네이션,애나 렘키 저/김두완 역,흐름출판,인문
202301,150,엄마의 말 공부 일력 365,이임숙 저/사로서로 그림,카시오페아,가정 살림
202302,150,마법천자문 57,유대영 글/정수영 그림/강용철 감수,아울북,어린이
202303,150,2023 박문각 공인중개사 박문각 익힘장 2차 부동산공시법령,박윤모 편저,박문각,수험서 자격증
202304,150,인간 실격,다자이 오사무 저/김춘미 역,민음사,소설/시/희곡
202305,150,구의 증명,최진영 저,은행나무,소설/시/희곡
202306,150,레버리지,롭 무어 저/김유미 역,다산북스,경제 경영
202307,150,몰입 합본판 (100쇄 기념 합본 에디션),황농문 저,알에이치코리아(RHK),자기계발
202308,150,마법천자문 59,유대영 글/정수영 그림/강용철 감수,아울북,어린이
202309,150,위풍당당 여우 꼬리 4,손원평 글/만물상 그림,창비,어린이
202310,150,비가 오면 열리는 상점 (윈터 에디션),유영광 저,클레이하우스,소설/시/희곡
202311,150,스파이 패밀리 Spy Family 12,엔도 타츠야 글그림,학산문화사,만화/라이트노벨
